,state,county,dc,dcV,pop,popV,aadc,aadcV,dcC,dcCV,good,fips,county_lower,test,county_lookup,geojson_lookup,pct_mortality
2300,SOUTH.CAROLINA,CHEROKEE,3.0,VALID,83025.0,VALID,3.4,UNRELIABLE,3.6,UNRELIABLE,1,45,Cherokee,True,Cherokee|45,92,3.6133694670280034e-05
2301,SOUTH.CAROLINA,CHESTER,4.0,VALID,45945.0,VALID,7.0,UNRELIABLE,8.7,UNRELIABLE,1,45,Chester,True,Chester|45,2289,8.706061595385788e-05
2302,SOUTH.CAROLINA,CHESTERFIELD,4.0,VALID,62553.0,VALID,6.0,UNRELIABLE,6.4,UNRELIABLE,1,45,Chesterfield,True,Chesterfield|45,3117,6.394577398366186e-05
2303,SOUTH.CAROLINA,CLARENDON,1.0,VALID,29595.0,VALID,3.0,UNRELIABLE,3.4,UNRELIABLE,1,45,Clarendon,True,Clarendon|45,2049,3.37894914681534e-05
2304,SOUTH.CAROLINA,COLLETON,2.0,VALID,44838.0,VALID,3.9,UNRELIABLE,4.5,UNRELIABLE,1,45,Colleton,True,Colleton|45,1355,4.460502252553638e-05
2305,SOUTH.CAROLINA,DARLINGTON,5.0,VALID,89105.0,VALID,5.6,UNRELIABLE,5.6,UNRELIABLE,1,45,Darlington,True,Darlington|45,1310,5.611357387352e-05
2306,SOUTH.CAROLINA,DILLON,1.0,VALID,39700.0,VALID,2.3,UNRELIABLE,2.5,UNRELIABLE,1,45,Dillon,True,Dillon|45,2058,2.5188916876574308e-05
2307,SOUTH.CAROLINA,DORCHESTER,7.0,VALID,143346.0,VALID,7.1,UNRELIABLE,4.9,UNRELIABLE,1,45,Dorchester,True,Dorchester|45,3116,4.88328938372888e-05
2308,SOUTH.CAROLINA,EDGEFIELD,1.0,VALID,23041.0,VALID,4.0,UNRELIABLE,4.3,UNRELIABLE,1,45,Edgefield,True,Edgefield|45,755,4.34008940584176e-05
2309,SOUTH.CAROLINA,FAIRFIELD,2.0,VALID,21979.0,VALID,6.9,UNRELIABLE,9.1,UNRELIABLE,1,45,Fairfield,True,Fairfield|45,2912,9.099595068019473e-05
2310,SOUTH.CAROLINA,FLORENCE,14.0,VALID,167877.0,VALID,8.7,UNRELIABLE,8.3,UNRELIABLE,1,45,Florence,True,Florence|45,2928,8.339438994025388e-05
2311,SOUTH.CAROLINA,GEORGETOWN,1.0,VALID,62127.0,VALID,1.5,UNRELIABLE,1.6,UNRELIABLE,1,45,Georgetown,True,Georgetown|45,2127,1.6096061293801408e-05
2312,SOUTH.CAROLINA,GREENVILLE,37.0,VALID,608611.0,VALID,6.3,VALID,6.1,VALID,1,45,Greenville,True,Greenville|45,3138,6.079416901764838e-05
2313,SOUTH.CAROLINA,GREENWOOD,6.0,VALID,97524.0,VALID,5.3,UNRELIABLE,6.2,UNRELIABLE,1,45,Greenwood,True,Greenwood|45,39,6.152331733727083e-05
2314,SOUTH.CAROLINA,HAMPTON,1.0,VALID,20448.0,VALID,4.6,UNRELIABLE,4.9,UNRELIABLE,1,45,Hampton,True,Hampton|45,1467,4.890453834115806e-05
2315,SOUTH.CAROLINA,HORRY,18.0,VALID,267675.0,VALID,6.0,UNRELIABLE,6.7,UNRELIABLE,1,45,Horry,True,Horry|45,1296,6.72457270944242e-05
2316,SOUTH.CAROLINA,JASPER,0.0,VALID,16124.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,45,Jasper,True,Jasper|45,1292,0.0
2317,SOUTH.CAROLINA,KERSHAW,2.0,VALID,74114.0,VALID,2.7,UNRELIABLE,2.7,UNRELIABLE,1,45,Kershaw,True,Kershaw|45,2519,2.6985454839841324e-05
2318,SOUTH.CAROLINA,LANCASTER,5.0,VALID,98268.0,VALID,4.8,UNRELIABLE,5.1,UNRELIABLE,1,45,Lancaster,True,Lancaster|45,2855,5.0881263483534825e-05
2319,SOUTH.CAROLINA,LAURENS,4.0,VALID,96604.0,VALID,3.9,UNRELIABLE,4.1,UNRELIABLE,1,45,Laurens,True,Laurens|45,3071,4.1406152954329015e-05
2320,SOUTH.CAROLINA,LEE,1.0,VALID,16894.0,VALID,5.4,UNRELIABLE,5.9,UNRELIABLE,1,45,Lee,True,Lee|45,1499,5.919261276192731e-05
2321,SOUTH.CAROLINA,LEXINGTON,21.0,VALID,343769.0,VALID,7.9,VALID,6.1,VALID,1,45,Lexington,True,Lexington|45,1243,6.108753261637903e-05
2322,SOUTH.CAROLINA,MaaC.CORMICK,0.0,VALID,8773.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,45,McCormick,True,McCormick|45,2820,0.0
2323,SOUTH.CAROLINA,MARION,5.0,VALID,36617.0,VALID,11.4,UNRELIABLE,13.7,UNRELIABLE,1,45,Marion,True,Marion|45,1503,0.00013654859764590218
2324,SOUTH.CAROLINA,MARLBORO,1.0,VALID,36116.0,VALID,2.3,UNRELIABLE,2.8,UNRELIABLE,1,45,Marlboro,True,Marlboro|45,2796,2.768855908738509e-05
2325,SOUTH.CAROLINA,NEWBERRY,1.0,VALID,52486.0,VALID,1.3,UNRELIABLE,1.9,UNRELIABLE,1,45,Newberry,True,Newberry|45,1526,1.9052699767557064e-05
2326,SOUTH.CAROLINA,OCONEE,9.0,VALID,121837.0,VALID,6.7,UNRELIABLE,7.4,UNRELIABLE,1,45,Oconee,True,Oconee|45,2422,7.386918587949473e-05
2327,SOUTH.CAROLINA,ORANGEBURG,9.0,VALID,85468.0,VALID,8.9,UNRELIABLE,10.5,UNRELIABLE,1,45,Orangeburg,True,Orangeburg|45,2149,0.00010530256938269293
2328,SOUTH.CAROLINA,PICKENS,14.0,VALID,203809.0,VALID,8.4,UNRELIABLE,6.9,UNRELIABLE,1,45,Pickens,True,Pickens|45,1525,6.869176532930341e-05
2329,SOUTH.CAROLINA,RICHLAND,15.0,VALID,400576.0,VALID,4.1,UNRELIABLE,3.7,UNRELIABLE,1,45,Richland,True,Richland|45,3097,3.7446077648186614e-05
2330,SOUTH.CAROLINA,SALUDA,0.0,VALID,26506.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,45,Saluda,True,Saluda|45,1218,0.0
2331,SOUTH.CAROLINA,SPARTANBURG,22.0,VALID,417899.0,VALID,5.2,VALID,5.3,VALID,1,45,Spartanburg,True,Spartanburg|45,151,5.264429922062508e-05
2332,SOUTH.CAROLINA,SUMTER,8.0,VALID,143135.0,VALID,6.5,UNRELIABLE,5.6,UNRELIABLE,1,45,Sumter,True,Sumter|45,3206,5.589129143815279e-05
2333,SOUTH.CAROLINA,UNION,6.0,VALID,50096.0,VALID,10.0,UNRELIABLE,12.0,UNRELIABLE,1,45,Union,True,Union|45,1527,0.00011977004152028106
2334,SOUTH.CAROLINA,WILLIAMSBURG,1.0,VALID,32508.0,VALID,2.7,UNRELIABLE,3.1,UNRELIABLE,1,45,Williamsburg,True,Williamsburg|45,2568,3.0761658668635414e-05
2335,SOUTH.CAROLINA,YORK,13.0,VALID,234934.0,VALID,5.8,UNRELIABLE,5.5,UNRELIABLE,1,45,York,True,York|45,2312,5.5334689742651126e-05
2336,SOUTH.DAKOTA,AURORA,0.0,VALID,8199.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Aurora,True,Aurora|46,228,0.0
2337,SOUTH.DAKOTA,BEADLE,5.0,VALID,43680.0,VALID,8.1,UNRELIABLE,11.4,UNRELIABLE,1,46,Beadle,True,Beadle|46,2814,0.00011446886446886447
2338,SOUTH.DAKOTA,BENNETT,1.0,VALID,4474.0,VALID,11.8,UNRELIABLE,22.4,UNRELIABLE,1,46,Bennett,True,Bennett|46,1913,0.00022351363433169424
2339,SOUTH.DAKOTA,BON.HOMME,0.0,VALID,17214.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Bon Homme,True,Bon Homme|46,1304,0.0
2340,SOUTH.DAKOTA,BROOKINGS,1.0,VALID,62169.0,VALID,1.8,UNRELIABLE,1.6,UNRELIABLE,1,46,Brookings,True,Brookings|46,2035,1.6085187151152505e-05
2341,SOUTH.DAKOTA,BROWN,3.0,VALID,84037.0,VALID,3.4,UNRELIABLE,3.6,UNRELIABLE,1,46,Brown,True,Brown|46,902,3.569856134797768e-05
2342,SOUTH.DAKOTA,BRULE,0.0,VALID,12986.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Brule,True,Brule|46,2671,0.0
2343,SOUTH.DAKOTA,BUFFALO,0.0,VALID,1047.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Buffalo,True,Buffalo|46,870,0.0
2344,SOUTH.DAKOTA,BUTTE,2.0,VALID,19144.0,VALID,9.6,UNRELIABLE,10.4,UNRELIABLE,1,46,Butte,True,Butte|46,2674,0.00010447137484329294
2345,SOUTH.DAKOTA,CAMPBELL,0.0,VALID,5286.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Campbell,True,Campbell|46,1919,0.0
2346,SOUTH.DAKOTA,CHARLES.MIX,1.0,VALID,18153.0,VALID,3.7,UNRELIABLE,5.5,UNRELIABLE,1,46,Charles Mix,True,Charles Mix|46,1843,5.508731339172588e-05
2347,SOUTH.DAKOTA,CLARK,0.0,VALID,11619.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Clark,True,Clark|46,114,0.0
2348,SOUTH.DAKOTA,CLAY,2.0,VALID,30780.0,VALID,7.7,UNRELIABLE,6.5,UNRELIABLE,1,46,Clay,True,Clay|46,2036,6.49772579597141e-05
2349,SOUTH.DAKOTA,CODINGTON,4.0,VALID,52905.0,VALID,6.3,UNRELIABLE,7.6,UNRELIABLE,1,46,Codington,True,Codington|46,749,7.560722048955676e-05
2350,SOUTH.DAKOTA,CORSON,0.0,VALID,6115.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Corson,True,Corson|46,1963,0.0
2351,SOUTH.DAKOTA,CUSTER,1.0,VALID,15773.0,VALID,5.7,UNRELIABLE,6.3,UNRELIABLE,1,46,Custer,True,Custer|46,2842,6.339948012426299e-05
2352,SOUTH.DAKOTA,DAVISON,3.0,VALID,41166.0,VALID,7.9,UNRELIABLE,7.3,UNRELIABLE,1,46,Davison,True,Davison|46,1818,7.287567409998542e-05
2353,SOUTH.DAKOTA,DAY,1.0,VALID,17184.0,VALID,4.9,UNRELIABLE,5.8,UNRELIABLE,1,46,Day,True,Day|46,900,5.819366852886406e-05
2354,SOUTH.DAKOTA,DEUEL,1.0,VALID,11939.0,VALID,5.5,UNRELIABLE,8.4,UNRELIABLE,1,46,Deuel,True,Deuel|46,307,8.375910880308233e-05
2355,SOUTH.DAKOTA,DEWEY,0.0,VALID,5025.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Dewey,True,Dewey|46,3081,0.0
2356,SOUTH.DAKOTA,DOUGLAS,0.0,VALID,9609.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Douglas,True,Douglas|46,891,0.0
2357,SOUTH.DAKOTA,EDMUNDS,0.0,VALID,11575.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Edmunds,True,Edmunds|46,1089,0.0
2358,SOUTH.DAKOTA,FALL.RIVER,0.0,VALID,18724.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Fall River,True,Fall River|46,733,0.0
2359,SOUTH.DAKOTA,FAULK,0.0,VALID,7308.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Faulk,True,Faulk|46,616,0.0
2360,SOUTH.DAKOTA,GRANT,2.0,VALID,21568.0,VALID,7.8,UNRELIABLE,9.3,UNRELIABLE,1,46,Grant,True,Grant|46,208,9.27299703264095e-05
2361,SOUTH.DAKOTA,GREGORY,1.0,VALID,12842.0,VALID,3.2,UNRELIABLE,7.8,UNRELIABLE,1,46,Gregory,True,Gregory|46,2474,7.78694907335306e-05
2362,SOUTH.DAKOTA,HAAKON,0.0,VALID,6692.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Haakon,True,Haakon|46,1716,0.0
2363,SOUTH.DAKOTA,HAMLIN,1.0,VALID,12599.0,VALID,4.6,UNRELIABLE,7.9,UNRELIABLE,1,46,Hamlin,True,Hamlin|46,311,7.937137868084769e-05
2364,SOUTH.DAKOTA,HAND,1.0,VALID,11167.0,VALID,5.6,UNRELIABLE,9.0,UNRELIABLE,1,46,Hand,True,Hand|46,1309,8.954956568460644e-05
2365,SOUTH.DAKOTA,HANSON,1.0,VALID,7828.0,VALID,6.6,UNRELIABLE,12.8,UNRELIABLE,1,46,Hanson,True,Hanson|46,682,0.00012774655084312725
2366,SOUTH.DAKOTA,HARDING,0.0,VALID,4433.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Harding,True,Harding|46,3101,0.0
2367,SOUTH.DAKOTA,HUGHES,1.0,VALID,32636.0,VALID,3.0,UNRELIABLE,3.1,UNRELIABLE,1,46,Hughes,True,Hughes|46,2800,3.064100992768722e-05
2368,SOUTH.DAKOTA,HUTCHINSON,1.0,VALID,21067.0,VALID,3.8,UNRELIABLE,4.7,UNRELIABLE,1,46,Hutchinson,True,Hutchinson|46,1835,4.746760336070632e-05
2369,SOUTH.DAKOTA,HYDE,1.0,VALID,4101.0,VALID,9.6,UNRELIABLE,24.4,UNRELIABLE,1,46,Hyde,True,Hyde|46,565,0.000243842965130456
2370,SOUTH.DAKOTA,JACKSON,0.0,VALID,4339.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Jackson,True,Jackson|46,3013,0.0
2371,SOUTH.DAKOTA,JERAULD,0.0,VALID,6388.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Jerauld,True,Jerauld|46,721,0.0
2372,SOUTH.DAKOTA,JONES,0.0,VALID,3626.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Jones,True,Jones|46,3074,0.0
2373,SOUTH.DAKOTA,KINGSBURY,1.0,VALID,14985.0,VALID,2.9,UNRELIABLE,6.7,UNRELIABLE,1,46,Kingsbury,True,Kingsbury|46,1989,6.67334000667334e-05
2374,SOUTH.DAKOTA,LAKE,5.0,VALID,25508.0,VALID,15.3,UNRELIABLE,19.6,UNRELIABLE,1,46,Lake,True,Lake|46,188,0.00019601693586325858
2375,SOUTH.DAKOTA,LAWRENCE,4.0,VALID,47614.0,VALID,6.6,UNRELIABLE,8.4,UNRELIABLE,1,46,Lawrence,True,Lawrence|46,312,8.400890494392406e-05
2376,SOUTH.DAKOTA,LINCOLN,2.0,VALID,36513.0,VALID,4.3,UNRELIABLE,5.5,UNRELIABLE,1,46,Lincoln,True,Lincoln|46,1577,5.4775011639689975e-05
2377,SOUTH.DAKOTA,LYMAN,0.0,VALID,6861.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Lyman,True,Lyman|46,1801,0.0
2378,SOUTH.DAKOTA,MaaC.COOK,2.0,VALID,14292.0,VALID,7.6,UNRELIABLE,14.0,UNRELIABLE,1,46,McCook,True,McCook|46,976,0.0001399384270920795
2379,SOUTH.DAKOTA,MaaC.PHERSON,1.0,VALID,8398.0,VALID,4.2,UNRELIABLE,11.9,UNRELIABLE,1,46,McPherson,True,McPherson|46,3054,0.00011907597046915932
2380,SOUTH.DAKOTA,MARSHALL,1.0,VALID,11725.0,VALID,5.3,UNRELIABLE,8.5,UNRELIABLE,1,46,Marshall,True,Marshall|46,61,8.528784648187633e-05
2381,SOUTH.DAKOTA,MEADE,0.0,VALID,54291.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Meade,True,Meade|46,2315,0.0
2382,SOUTH.DAKOTA,MELLETTE,0.0,VALID,3075.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Mellette,True,Mellette|46,2010,0.0
2383,SOUTH.DAKOTA,MINER,1.0,VALID,8252.0,VALID,3.6,UNRELIABLE,12.1,UNRELIABLE,1,46,Miner,True,Miner|46,227,0.0001211827435773146
2384,SOUTH.DAKOTA,MINNEHAHA,20.0,VALID,280922.0,VALID,7.5,VALID,7.1,VALID,1,46,Minnehaha,True,Minnehaha|46,693,7.119413929845295e-05
2385,SOUTH.DAKOTA,MOODY,0.0,VALID,15136.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Moody,True,Moody|46,2484,0.0
2386,SOUTH.DAKOTA,PENNINGTON,5.0,VALID,179513.0,VALID,3.4,UNRELIABLE,2.8,UNRELIABLE,1,46,Pennington,True,Pennington|46,2030,2.7853135984580505e-05
2387,SOUTH.DAKOTA,PERKINS,1.0,VALID,10426.0,VALID,7.9,UNRELIABLE,9.6,UNRELIABLE,1,46,Perkins,True,Perkins|46,2154,9.59140610013428e-05
2388,SOUTH.DAKOTA,POTTER,2.0,VALID,8407.0,VALID,14.8,UNRELIABLE,23.8,UNRELIABLE,1,46,Potter,True,Potter|46,2297,0.00023789699060306887
2389,SOUTH.DAKOTA,ROBERTS,1.0,VALID,20263.0,VALID,5.2,UNRELIABLE,4.9,UNRELIABLE,1,46,Roberts,True,Roberts|46,3209,4.935103390416029e-05
2390,SOUTH.DAKOTA,SANBORN,1.0,VALID,7474.0,VALID,8.5,UNRELIABLE,13.4,UNRELIABLE,1,46,Sanborn,True,Sanborn|46,903,0.0001337971635001338
2391,SOUTH.DAKOTA,SHANNON,0.0,VALID,1480.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Shannon,True,Shannon|46,30,0.0
2392,SOUTH.DAKOTA,SPINK,1.0,VALID,20185.0,VALID,1.9,UNRELIABLE,5.0,UNRELIABLE,1,46,Spink,True,Spink|46,2473,4.9541738915035914e-05
2393,SOUTH.DAKOTA,STANLEY,1.0,VALID,5820.0,VALID,14.2,UNRELIABLE,17.2,UNRELIABLE,1,46,Stanley,True,Stanley|46,1837,0.0001718213058419244
2394,SOUTH.DAKOTA,SULLY,0.0,VALID,4332.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Sully,True,Sully|46,1179,0.0
2395,SOUTH.DAKOTA,TODD,0.0,VALID,3728.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Todd,True,Todd|46,732,0.0
2396,SOUTH.DAKOTA,TRIPP,3.0,VALID,16100.0,VALID,13.3,UNRELIABLE,18.6,UNRELIABLE,1,46,Tripp,True,Tripp|46,1865,0.00018633540372670808
2397,SOUTH.DAKOTA,TURNER,2.0,VALID,21108.0,VALID,6.2,UNRELIABLE,9.5,UNRELIABLE,1,46,Turner,True,Turner|46,303,9.475080538184574e-05
2398,SOUTH.DAKOTA,UNION,2.0,VALID,24993.0,VALID,6.6,UNRELIABLE,8.0,UNRELIABLE,1,46,Union,True,Union|46,306,8.002240627375665e-05
2399,SOUTH.DAKOTA,WALWORTH,2.0,VALID,14497.0,VALID,12.1,UNRELIABLE,13.8,UNRELIABLE,1,46,Walworth,True,Walworth|46,1802,0.00013795957784369179
2401,SOUTH.DAKOTA,YANKTON,4.0,VALID,44285.0,VALID,7.5,UNRELIABLE,9.0,UNRELIABLE,1,46,Yankton,True,Yankton|46,1619,9.032403748447555e-05
2402,SOUTH.DAKOTA,ZIEBACH,0.0,VALID,2223.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,46,Ziebach,True,Ziebach|46,1378,0.0
2403,TENNESSEE,ANDERSON,10.0,VALID,153308.0,VALID,5.3,UNRELIABLE,6.5,UNRELIABLE,1,47,Anderson,True,Anderson|47,3110,6.522816813212617e-05
2404,TENNESSEE,BEDFORD,2.0,VALID,63884.0,VALID,2.9,UNRELIABLE,3.1,UNRELIABLE,1,47,Bedford,True,Bedford|47,1934,3.130674347254399e-05
2405,TENNESSEE,BENTON,2.0,VALID,33645.0,VALID,4.0,UNRELIABLE,5.9,UNRELIABLE,1,47,Benton,True,Benton|47,1279,5.9444196760291276e-05
2406,TENNESSEE,BLEDSOE,1.0,VALID,24550.0,VALID,3.7,UNRELIABLE,4.1,UNRELIABLE,1,47,Bledsoe,True,Bledsoe|47,3048,4.0733197556008144e-05
2407,TENNESSEE,BLOUNT,7.0,VALID,192611.0,VALID,3.2,UNRELIABLE,3.6,UNRELIABLE,1,47,Blount,True,Blount|47,2840,3.634268032459205e-05
2408,TENNESSEE,BRADLEY,6.0,VALID,165694.0,VALID,3.8,UNRELIABLE,3.6,UNRELIABLE,1,47,Bradley,True,Bradley|47,2039,3.621132931789926e-05
2409,TENNESSEE,CAMPBELL,7.0,VALID,83079.0,VALID,8.1,UNRELIABLE,8.4,UNRELIABLE,1,47,Campbell,True,Campbell|47,3159,8.42571528304385e-05
2410,TENNESSEE,CANNON,2.0,VALID,24870.0,VALID,7.5,UNRELIABLE,8.0,UNRELIABLE,1,47,Cannon,True,Cannon|47,1681,8.041817450743868e-05
2411,TENNESSEE,CARROLL,6.0,VALID,58820.0,VALID,7.6,UNRELIABLE,10.2,UNRELIABLE,1,47,Carroll,True,Carroll|47,1598,0.00010200612036722203
2412,TENNESSEE,CARTER,8.0,VALID,123322.0,VALID,5.4,UNRELIABLE,6.5,UNRELIABLE,1,47,Carter,True,Carter|47,1600,6.487082596779163e-05
2413,TENNESSEE,CHEATHAM,2.0,VALID,61367.0,VALID,2.7,UNRELIABLE,3.3,UNRELIABLE,1,47,Cheatham,True,Cheatham|47,305,3.2590806133589716e-05
2414,TENNESSEE,CHESTER,2.0,VALID,27096.0,VALID,7.0,UNRELIABLE,7.4,UNRELIABLE,1,47,Chester,True,Chester|47,3056,7.381163271331562e-05
2415,TENNESSEE,CLAIBORNE,4.0,VALID,61916.0,VALID,6.3,UNRELIABLE,6.5,UNRELIABLE,1,47,Claiborne,True,Claiborne|47,1354,6.460365656696169e-05
2416,TENNESSEE,CLAY,1.0,VALID,18035.0,VALID,4.0,UNRELIABLE,5.5,UNRELIABLE,1,47,Clay,True,Clay|47,261,5.544774050457444e-05
2417,TENNESSEE,COCKE,5.0,VALID,68748.0,VALID,7.2,UNRELIABLE,7.3,UNRELIABLE,1,47,Cocke,True,Cocke|47,2646,7.272938849130156e-05
2418,TENNESSEE,COFFEE,2.0,VALID,92148.0,VALID,1.9,UNRELIABLE,2.2,UNRELIABLE,1,47,Coffee,True,Coffee|47,1153,2.170421495854495e-05
2419,TENNESSEE,CROCKETT,1.0,VALID,26908.0,VALID,2.5,UNRELIABLE,3.7,UNRELIABLE,1,47,Crockett,True,Crockett|47,2726,3.7163668797383674e-05
2420,TENNESSEE,CUMBERLAND,1.0,VALID,78488.0,VALID,0.8,UNRELIABLE,1.3,UNRELIABLE,1,47,Cumberland,True,Cumberland|47,2398,1.2740801141575782e-05
2421,TENNESSEE,DAVIDSON,42.0,VALID,914155.0,VALID,4.9,VALID,4.6,VALID,1,47,Davidson,True,Davidson|47,1680,4.5944068566052805e-05
2422,TENNESSEE,DE.KALB,2.0,VALID,33094.0,VALID,4.3,UNRELIABLE,6.0,UNRELIABLE,1,47,DeKalb,True,DeKalb|47,1280,6.043391551338611e-05
2423,TENNESSEE,DECATUR,3.0,VALID,24654.0,VALID,9.0,UNRELIABLE,12.2,UNRELIABLE,1,47,Decatur,True,Decatur|47,1736,0.00012168410805548795
2424,TENNESSEE,DICKSON,2.0,VALID,76142.0,VALID,2.5,UNRELIABLE,2.6,UNRELIABLE,1,47,Dickson,True,Dickson|47,308,2.6266712195634473e-05
2425,TENNESSEE,DYER,1.0,VALID,71670.0,VALID,1.0,UNRELIABLE,1.4,UNRELIABLE,1,47,Dyer,True,Dyer|47,1511,1.3952839402818473e-05
2426,TENNESSEE,FAYETTE,2.0,VALID,34046.0,VALID,5.1,UNRELIABLE,5.9,UNRELIABLE,1,47,Fayette,True,Fayette|47,3121,5.8744052164718324e-05
2427,TENNESSEE,FENTRESS,3.0,VALID,36819.0,VALID,6.9,UNRELIABLE,8.1,UNRELIABLE,1,47,Fentress,True,Fentress|47,1754,8.147967082212988e-05
2428,TENNESSEE,FRANKLIN,3.0,VALID,77953.0,VALID,3.0,UNRELIABLE,3.8,UNRELIABLE,1,47,Franklin,True,Franklin|47,1261,3.8484727977114414e-05
2429,TENNESSEE,GIBSON,8.0,VALID,90453.0,VALID,6.8,UNRELIABLE,8.8,UNRELIABLE,1,47,Gibson,True,Gibson|47,1576,8.844372215404685e-05
2430,TENNESSEE,GILES,2.0,VALID,52970.0,VALID,3.0,UNRELIABLE,3.8,UNRELIABLE,1,47,Giles,True,Giles|47,93,3.775722106852936e-05
2431,TENNESSEE,GRAINGER,1.0,VALID,41713.0,VALID,2.3,UNRELIABLE,2.4,UNRELIABLE,1,47,Grainger,True,Grainger|47,3065,2.397334164409177e-05
2432,TENNESSEE,GREENE,6.0,VALID,131466.0,VALID,4.3,UNRELIABLE,4.6,UNRELIABLE,1,47,Greene,True,Greene|47,2807,4.5639176669252884e-05
2433,TENNESSEE,GRUNDY,0.0,VALID,33299.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,47,Grundy,True,Grundy|47,1282,0.0
2434,TENNESSEE,HAMBLEN,4.0,VALID,115628.0,VALID,3.3,UNRELIABLE,3.5,UNRELIABLE,1,47,Hamblen,True,Hamblen|47,1308,3.459369702840143e-05
2435,TENNESSEE,HAMILTON,24.0,VALID,544717.0,VALID,4.2,VALID,4.4,VALID,1,47,Hamilton,True,Hamilton|47,2056,4.405957588986575e-05
2436,TENNESSEE,HANCOCK,2.0,VALID,16357.0,VALID,10.8,UNRELIABLE,12.2,UNRELIABLE,1,47,Hancock,True,Hancock|47,1808,0.00012227181023415052
2437,TENNESSEE,HARDEMAN,3.0,VALID,35751.0,VALID,6.0,UNRELIABLE,8.4,UNRELIABLE,1,47,Hardeman,True,Hardeman|47,4,8.39137366786943e-05
2438,TENNESSEE,HARDIN,1.0,VALID,51846.0,VALID,1.5,UNRELIABLE,1.9,UNRELIABLE,1,47,Hardin,True,Hardin|47,694,1.9287891061991283e-05
2439,TENNESSEE,HAWKINS,2.0,VALID,106859.0,VALID,1.9,UNRELIABLE,1.9,UNRELIABLE,1,47,Hawkins,True,Hawkins|47,808,1.871625225764793e-05
2440,TENNESSEE,HAYWOOD,0.0,VALID,23820.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,47,Haywood,True,Haywood|47,85,0.0
2441,TENNESSEE,HENDERSON,6.0,VALID,48136.0,VALID,9.3,UNRELIABLE,12.5,UNRELIABLE,1,47,Henderson,True,Henderson|47,24,0.00012464683397041715
2442,TENNESSEE,HENRY,9.0,VALID,60913.0,VALID,10.9,UNRELIABLE,14.8,UNRELIABLE,1,47,Henry,True,Henry|47,2737,0.00014775171145732437
2443,TENNESSEE,HICKMAN,5.0,VALID,38518.0,VALID,11.8,UNRELIABLE,13.0,UNRELIABLE,1,47,Hickman,True,Hickman|47,2451,0.00012980943974245807
2444,TENNESSEE,HOUSTON,2.0,VALID,16431.0,VALID,10.9,UNRELIABLE,12.2,UNRELIABLE,1,47,Houston,True,Houston|47,1100,0.00012172113687541841
2445,TENNESSEE,HUMPHREYS,2.0,VALID,37401.0,VALID,4.7,UNRELIABLE,5.3,UNRELIABLE,1,47,Humphreys,True,Humphreys|47,1425,5.3474506029250556e-05
2446,TENNESSEE,JACKSON,0.0,VALID,22159.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,47,Jackson,True,Jackson|47,1844,0.0
2447,TENNESSEE,JEFFERSON,5.0,VALID,77269.0,VALID,5.8,UNRELIABLE,6.5,UNRELIABLE,1,47,Jefferson,True,Jefferson|47,2316,6.47090036107624e-05
2448,TENNESSEE,JOHNSON,6.0,VALID,34288.0,VALID,14.0,UNRELIABLE,17.5,UNRELIABLE,1,47,Johnson,True,Johnson|47,2333,0.00017498833411105927
